"","respondent_id","Year","USBORN","DEGREE","BIRTHYR","GENDER","RACE","HISPANIC","SS048M1","SS048M2","SS048M3","SS044","SS045","SS046","SS047","SS040","SS042","SJ005M1","SJ005M2","SJ005M3","SS003_1","SS004_1","SS008_1","SS005_1","SS006_1","SS007_1","SS003_2","SS004_2","SS008_2","SS005_2","SS006_2","SS007_2","SS003_3","SS004_3","SS008_3","SS005_3","SS006_3","SS007_3","SS003_4","SS004_4","SS008_4","SS005_4","SS006_4","SS007_4","deathexpense_special","foreign","female","age","disabled","lifeins_y","pensionsum_y","socsec_y","suppsec_y","vetbenefits_y","otherpensions_y","socinsur_y","black_nh","white_nh","hisp_allraces","black_hi","white_hi","hisp_other","non_bwh","employed","retired","homemaker","sell_assets","withdraw_money","fam_help","charity_help","did_nothing_special","borrow_money","other","dk_na","rf","inap","deathexpense_sources","degree","deathexpense_usd"
"596","171503_20",2020,5,3,1942,2,2,5,3,NA,NA,15000,NA,NA,NA,1,5,NA,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,78,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","College (2-year or 4-year)",15000
"597","171707_20",2020,1,2,1947,1,1,5,5,NA,NA,5000,NA,NA,NA,1,5,NA,NA,NA,2,1850,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,73,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",5000
"598","172749_20",2020,1,6,1942,1,1,5,5,NA,NA,10000,NA,NA,NA,1,5,1,NA,NA,2,99998,NA,1001,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",10000
"599","174503_10",2020,1,2,1942,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,3,99999,NA,351,649,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,78,0,0,0,1,NA,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"600","178259_12",2020,1,4,1949,2,1,5,5,NA,NA,5000,NA,NA,NA,5,5,1,NA,NA,2,810,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",5000
"601","178511_20",2020,1,2,1947,2,1,5,5,NA,NA,15000,NA,NA,NA,1,5,4,5,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,73,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",15000
"602","178602_20",2020,1,2,1947,2,1,5,5,NA,NA,9800,NA,NA,NA,1,5,NA,NA,NA,3,3800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1400,4,NA,NA,NA,0,0,1,73,NA,1,0,1,0,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",9800
"603","179842_20",2020,1,5,1954,2,1,5,5,NA,NA,400,NA,NA,NA,1,5,5,NA,NA,2,1700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3200,4,NA,NA,NA,8,NA,NA,NA,NA,NA,0,0,1,66,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",400
"604","180356_10",2020,1,1,1946,2,1,1,5,NA,NA,300,NA,NA,NA,5,5,5,NA,NA,2,795,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"GED",300
"605","180361_11",2020,1,2,1973,2,1,1,5,NA,NA,0,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,3,2500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,47,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"606","180805_10",2020,1,2,1946,2,1,5,5,NA,NA,8680,NA,NA,NA,1,5,5,NA,NA,3,892,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8680
"607","183752_20",2020,1,5,1944,1,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",0
"608","186438_20",2020,1,5,1946,2,1,5,5,NA,NA,4000,NA,NA,NA,5,5,5,NA,NA,3,1800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",4000
"609","190757_10",2020,1,4,1944,1,1,5,5,NA,NA,12000,NA,NA,NA,5,5,5,NA,NA,2,300,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2500,4,NA,NA,NA,0,0,0,76,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",12000
"610","202612_20",2020,1,0,1926,2,1,5,5,NA,NA,1200,NA,NA,NA,8,5,NA,NA,NA,3,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,94,NA,NA,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",1200
"611","202973_20",2020,1,5,1929,1,1,5,5,NA,NA,3000,NA,NA,NA,5,5,5,NA,NA,2,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",3000
"612","205144_20",2020,1,5,1926,2,1,5,5,NA,NA,12000,NA,NA,NA,5,1,4,5,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,12000,4,NA,NA,NA,0,0,1,94,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",12000
"613","205403_11",2020,5,2,1935,1,1,5,5,NA,NA,10000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,99998,NA,251,399,NA,0,1,0,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",10000
"614","210080_10",2020,5,2,1928,1,7,2,5,NA,NA,8000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,92,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",8000
"615","210089_10",2020,5,2,1930,2,1,5,5,NA,NA,2050,NA,NA,NA,5,5,6,NA,NA,3,3000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",2050
"616","210791_10",2020,1,4,1924,2,1,5,5,NA,NA,0,NA,NA,NA,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,3,9998,NA,0,99,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,96,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",0
"617","211616_10",2020,1,2,1930,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,99998,NA,0,99999996,98,0,0,1,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"618","211701_10",2020,5,0,1929,1,1,2,5,NA,NA,1150,NA,NA,NA,5,5,NA,NA,NA,3,1100,4,NA,NA,NA,3,9998,NA,101,299,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,91,NA,0,0,1,1,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",1150
"619","211858_20",2020,1,0,1927,1,1,5,2,NA,NA,10000,NA,NA,NA,5,1,NA,NA,NA,2,99998,NA,751,99999996,98,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,93,NA,0,1,0,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","No degree",10000
"620","211887_20",2020,1,2,1927,2,1,5,5,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,3,1800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,167,4,NA,NA,NA,0,0,1,93,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",10000
"621","211888_20",2020,1,2,1926,1,1,5,5,NA,NA,3000,NA,NA,NA,1,5,5,NA,NA,2,565,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,94,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",3000
"622","212575_11",2020,1,2,1932,2,2,5,5,NA,NA,99998,2001,4999,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"623","212649_20",2020,1,2,1929,2,1,5,5,NA,NA,99998,10001,99999996,NA,5,5,4,5,NA,3,1800,4,NA,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,99998,NA,301,699,NA,0,0,1,91,1,0,0,1,NA,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",178937.864427391
"624","212665_10",2020,1,2,1930,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1400,4,NA,NA,NA,2,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,90,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"625","213042_10",2020,1,2,1926,1,1,5,5,NA,NA,1200,NA,NA,NA,1,5,5,NA,NA,2,591,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,94,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",1200
"626","213162_10",2020,1,2,1930,2,1,5,5,NA,NA,200,NA,NA,NA,5,5,5,NA,NA,3,5500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",200
"627","213224_20",2020,1,2,1925,1,1,5,5,NA,NA,99998,0,1999,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,95,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",999.5
"628","213225_20",2020,1,2,1927,2,1,5,5,NA,NA,99998,2001,4999,NA,5,5,5,NA,NA,2,99998,NA,500,500,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"629","213333_10",2020,1,2,1929,2,7,1,5,NA,NA,6000,NA,NA,NA,1,5,NA,NA,NA,3,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,91,NA,1,0,1,0,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",6000
"630","213353_20",2020,1,4,1926,1,1,5,5,NA,NA,99998,2001,4999,NA,5,5,NA,NA,NA,2,724,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,94,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",3500
"631","213378_10",2020,1,4,1930,2,1,5,5,NA,NA,99998,0,1999,NA,1,5,5,NA,NA,2,1000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,5000,4,NA,NA,NA,0,0,1,90,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",999.5
"632","213467_10",2020,1,4,1929,2,1,5,5,NA,NA,11500,NA,NA,NA,1,5,NA,NA,NA,3,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,91,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",11500
"633","500308_20",2020,1,2,1962,1,7,5,2,NA,NA,12000,NA,NA,NA,5,8,NA,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,58,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",12000
"634","500313_10",2020,1,2,1951,2,1,5,5,NA,NA,99999,7001,9999,NA,5,5,NA,NA,NA,3,918,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,69,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",8500
"635","500337_10",2020,1,5,1952,2,1,5,2,NA,NA,8000,NA,NA,NA,1,5,1,NA,NA,2,1600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","Postgraduate degree",8000
"636","500366_20",2020,1,2,1951,2,1,5,5,NA,NA,8000,NA,NA,NA,1,5,1,NA,NA,3,1800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3279,4,NA,NA,NA,2,328,4,NA,NA,NA,0,0,1,69,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8000
"637","500590_10",2020,5,2,1952,2,7,2,5,NA,NA,4000,NA,NA,NA,5,5,NA,NA,NA,3,571,4,NA,NA,NA,3,571,4,NA,NA,NA,3,571,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,68,NA,0,0,1,1,1,0,1,0,0,1,0,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",4000
"638","500681_10",2020,1,3,1950,1,7,1,5,NA,NA,600,NA,NA,NA,5,5,5,NA,NA,2,1160,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",600
"639","500722_10",2020,1,2,1948,1,2,5,2,3,NA,99998,2000,2000,NA,5,5,5,NA,NA,2,99998,NA,750,750,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,"assets_savings","High school diploma",2000
"640","500831_10",2020,1,3,1951,1,1,5,2,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,2,2100,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,580,4,NA,NA,NA,1,0,0,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",10000
"641","500877_11",2020,1,0,1977,1,1,5,5,NA,NA,0,NA,NA,NA,5,5,4,NA,NA,2,99998,NA,1001,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",0
"642","500967_10",2020,1,5,1948,2,1,5,5,NA,NA,10000,NA,NA,NA,5,5,5,NA,NA,3,2365,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2240,4,NA,NA,NA,0,0,1,72,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",10000
"643","500974_10",2020,1,5,1950,2,1,5,5,NA,NA,3000,NA,NA,NA,1,1,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,70,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",3000
"644","501009_20",2020,1,5,1954,2,1,5,2,NA,NA,6000,NA,NA,NA,5,5,5,NA,NA,2,405,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,5990,4,NA,NA,NA,1,0,1,66,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","Postgraduate degree",6000
"645","501219_20",2020,1,2,1955,2,1,5,2,NA,NA,99998,7001,9999,NA,1,5,5,NA,NA,2,1900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",8500
"646","501359_20",2020,1,1,1953,2,1,5,5,NA,NA,3700,NA,NA,NA,1,5,1,NA,NA,2,99998,NA,751,999,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",3700
"647","501431_20",2020,1,4,1948,1,1,5,2,NA,NA,11000,NA,NA,NA,5,5,5,NA,NA,2,1000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",11000
"648","501470_10",2020,5,0,1949,1,1,5,5,NA,NA,7000,NA,NA,NA,1,5,5,NA,NA,2,2400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,71,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",7000
"649","501492_10",2020,1,2,1952,2,7,2,5,NA,NA,1700,NA,NA,NA,5,5,NA,NA,NA,3,1091,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,68,NA,0,0,1,0,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",1700
"650","501528_20",2020,1,9,1948,1,1,5,2,NA,NA,3000,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,72,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","Degree unknown/Some College",3000
"651","501546_10",2020,1,2,1952,2,1,5,5,NA,NA,15000,NA,NA,NA,1,5,5,NA,NA,3,2700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2000,4,NA,NA,NA,0,0,1,68,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",15000
"652","501569_20",2020,1,4,1955,2,1,5,5,NA,NA,4000,NA,NA,NA,1,5,5,NA,NA,2,1600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",4000
"653","501635_20",2020,1,2,1955,2,7,5,5,NA,NA,0,NA,NA,NA,5,5,4,NA,NA,2,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"654","501956_10",2020,1,2,1953,1,1,5,5,NA,NA,0,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",0
"655","502049_20",2020,1,0,1950,1,1,5,5,NA,NA,12000,NA,NA,NA,5,5,NA,NA,NA,3,99998,NA,101,349,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,70,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",12000
"656","502168_11",2020,5,2,1960,2,7,1,2,NA,NA,3000,NA,NA,NA,5,5,5,NA,NA,2,980,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",3000
"657","502297_20",2020,1,4,1950,2,2,5,2,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,2,99998,NA,251,499,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,70,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",10000
"658","502435_10",2020,1,2,1954,2,1,5,2,NA,NA,3000,NA,NA,NA,1,5,1,NA,NA,2,1600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",3000
"659","502451_10",2020,1,2,1957,2,1,5,2,NA,NA,10000,NA,NA,NA,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,63,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",10000
"660","502509_10",2020,1,3,1948,2,1,5,5,NA,NA,3000,NA,NA,NA,1,5,5,6,NA,3,1100,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,4000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,72,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",3000
"661","502695_10",2020,1,2,1953,1,2,5,5,NA,NA,300,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,67,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",300
